"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM","TRM cell"
"ec112",-0.161448819575986,-0.534224212112679,-0.246344396603588,-0.331255480976595,-0.317106737874259,-0.445622370875075,-0.389045567173419,0.0114734142138173,-0.31374704680001,-0.351849999492606,-0.478876028810117,0.0940166369370903,0.367009041264888,-0.371495880338381,-0.155808426064014,-0.178438166321375,-0.217429795034065,0.401704587695856,-0.134557643490243,-0.318905362439861,-0.202383599593465,-0.278296957460722,-0.435522448717854,-0.482495946118852,-0.492331615333346,-0.578181640725411,-0.527511906233365,-0.103532171495569,-0.337822533007809,-0.0443926156795423,-0.0952148566726737,-0.00609616300571664,0.476186377258561,-0.0843364718094061,-0.149305004043292,0.00440822974670052,-0.380564789530567,0.168826986678301,-0.0463322423373854,-0.200960305569835,-0.2113751678123,-0.237041938883271,0.176080143366867,-0.433503419369675,-0.494805836011448,0.0217824449213882,-0.342112745904561,-0.238075500874097,-0.418530482225257,-0.261834829528146,-0.365655834466008
"ec117",0.0602531347406597,-0.433291558275776,0.157978139260941,0.207764450156004,0.027057408668852,0.205945265324257,-0.0162203633705003,-0.104348044140507,-0.049186309946686,-0.00478399097739607,-0.0602618078877113,0.0661754236855935,0.243504687325502,0.427008603266767,0.0744258791402855,0.0856340258902169,-0.229262946179776,0.197007517517232,0.10191852530021,-0.0106086355905174,-0.0700080282628471,0.0793095732251171,-0.13511806341141,-0.166867110439121,-0.10798810587859,-0.0710967890501876,-0.115897569084452,-0.0705773501067171,-0.193369930413359,0.120811565567496,0.049390233399221,-0.220561789281242,0.28110396083275,0.11552390269928,0.28451658646132,-0.0683837868885443,0.069477101799208,0.0779656799617161,-0.0405246715693867,-0.251042531097738,0.0400289560813638,-0.126083001099546,-0.0600782885914278,0.00859397906193748,0.0731769096539695,0.310096033463817,0.0181366892138282,-0.00126556118736523,-0.0776183000266243,-0.134310092988015,0.259868235049299
"ec129",-0.0963092283335829,-0.520162275280924,0.0824757112494458,-0.385577089236154,-0.237206595774671,-0.0496132731688123,-0.0530127365572299,-0.300692343793889,0.0648191544297881,-0.365762874524852,-0.273285929637886,0.077900104864178,0.275922011922102,-0.261538789809835,-0.0415971667717645,-0.0446735986894405,-0.0756483090429567,0.283955059403575,0.166228984419851,-0.0514751201736212,-0.0874953263832056,0.185803020661138,-0.272214097327043,-0.343810231522138,-0.262617010267615,-0.424736742584309,-0.388938463359386,-0.152945763996574,-0.365762268642134,0.106759021750354,0.16358847603332,-0.0154122747243825,0.381614148887323,-0.273859876174991,0.11591886485732,-0.115341665971808,0.189791325015296,-0.197326083161072,-0.22477511964807,-0.0216243204621276,-0.0432294398171617,-0.0145740784831895,-0.019457218741875,-0.133787182915504,0.0430062225741617,0.207536324083828,-0.276435110333599,0.0831342811700839,0.151192944508874,-0.0922919091758041,0.184997504131973
"ec201",0.112277879597239,-0.484042988609186,0.24422208568254,0.401110756132918,0.0237935101087503,-0.0591939405131083,0.0583295310321839,0.111880213351356,0.371649929015852,0.0639810755887963,-0.0896442209191072,0.0211876285315969,0.273644495207128,0.42243361433158,0.049397285548121,0.110445799886866,0.286700374764126,0.305869693587806,0.197962370604769,-0.169174123605604,0.0472809436977751,0.221496967812384,0.0576287699981066,-0.322443728215384,-0.194082340538443,-0.240309417844649,-0.32787623407748,-0.0439569728278088,-0.0285991025939648,0.123322297687564,0.264780453024804,-0.0335859011413434,0.258722749614773,-0.00632245556953023,0.282823989476253,0.0970981110550061,0.164926803159956,-0.306877290903011,0.0960802040207817,-0.0500315633635098,0.314447805371448,0.0471376051931392,-0.0660363875351328,0.233947387491338,0.111538039774007,0.211155969353973,0.194515247256341,-0.0319370481879323,0.204663374188293,0.142356577281715,0.368251898921001
"ec217",0.192919101028538,-0.544927090174951,-0.0592055459817486,0.24716668578814,-0.108627355473412,-0.160940104318393,-0.125244026770985,0.035869873589319,0.19035500928035,-0.0415990623179548,-0.21928314202118,0.0927496844737566,0.0756755223536571,0.129342675654106,0.100562319283348,0.241556788282861,0.246847741166879,0.00792914457881015,0.149199245247468,-0.136578869527399,0.0794614916662355,0.0134929867664944,-0.156947372507045,-0.321256869381031,-0.370468805739356,-0.0940311922112826,-0.375765755025069,-0.0102638412236583,-0.242691377166556,-0.0690956941025029,0.132698633423984,-0.138596148594656,0.210348131593763,-0.0754721250260008,0.427118117802691,0.121016681755807,-0.0308577822121172,-0.496236339045291,0.089614743708517,-0.140932936127744,0.113425431832757,-0.0238784000911268,-0.116944288837795,-0.071400469380606,-0.395258696734826,0.21207029736705,-0.0510282088754738,-0.074876014716696,0.116519914890619,0.0372700722875451,-0.242929443280637
"ec268",0.267056878867498,-0.560141206391241,0.278250021584103,-0.489454445233999,-0.283336574068236,0.00437352405992808,-0.274310988806175,0.0847668789247354,0.103381066739246,-0.308121605805471,-0.300324923736016,0.0658770776790466,0.129233439630604,-0.410741064323745,0.244792777475088,0.162546583592447,0.215841277805334,0.0493419844129694,0.100701272202737,0.219054432006227,0.0992649641988836,-0.109244674602255,-0.163536340768528,-0.433375051776938,-0.359822319129298,-0.327492284934033,-0.435958186110568,0.112529837553706,-0.158207432636991,-0.128003454122803,0.0755308589878936,0.0189273601160851,0.316807972308174,-0.264448514939271,-0.043420744675981,0.295866547804637,0.00207893993208917,-0.221037766705339,0.12966931371328,-0.110703815241007,0.233628378387507,0.227406598515554,-0.00601254283588401,-0.339540582407465,-0.383467292837875,0.236272805983467,-0.180028610975019,-0.0834392516412387,0.000332620924731047,0.0902130770539507,-0.241458731128731
"ec290",0.11882877631151,-0.30107737898458,-0.0391952940948646,0.621457729714902,0.0140543038371633,0.139106105953125,0.0488279151673314,0.0252528731961335,0.243706848664685,-0.0323973370109613,-0.0301415473645216,0.116420511079157,0.134762119018026,0.447834293038604,0.095016063084516,0.131832462587159,0.121639790368307,0.126042033757555,0.0537181463385027,0.00423402568981363,-0.00691140551576225,0.169067742841122,0.0674622185416389,-0.0627414263606034,-0.0293565627338518,-0.377489218746731,-0.375859495171043,-0.113075845865856,0.190577419896928,0.169927772091407,0.136345095868483,-0.122169382325837,0.222942323815439,-0.0047700734039009,0.142923125539295,0.0189355631591094,0.0984425798669776,-0.310820435231924,-0.0194938857618852,-0.027474563473031,0.284715017876287,-0.0929144816520965,-0.0986538574312643,0.0230376471144227,0.0287507286317406,0.113868754377395,0.335277993862559,-0.188709888394811,0.0544241119904215,0.0774082562172264,0.155019940994442
"ec297",0.198403373476309,-0.213833333365476,0.243467874661147,0.322347334590257,-0.129339741999548,-0.0210679320826149,-0.0475118111573319,-0.0376741410398039,0.334298365921415,-0.0879518723748318,0.0237241451394863,0.0633073290434498,0.131612198160288,0.195979685445732,0.0436906961556053,0.163744106460686,0.159940484849865,0.110923069883738,-0.0977313513827154,-0.233058968646715,-0.0386249708251953,-0.017808143008654,0.156523010932321,0.197534237641219,0.318052716319679,-0.149632239817204,-0.113217050385329,-0.0224842879092348,0.173687796584701,0.142576823541709,0.134435268241482,-0.163037650096558,0.328405684248283,-0.113967910359385,0.142953630330734,-0.00447528673852945,0.0202254457277892,-0.287119466385909,0.101575132593834,-0.151634537692862,-0.0782474565380275,0.131927117026148,-0.129527325425159,-0.0173908478558658,0.22328782491647,0.161703229059128,0.140804518869845,-0.100829193530674,-0.413375311002739,0.109443802320784,0.508731843631753
"ec9",0.0902957653195166,-0.579085270043595,-0.141206319848476,-0.438239286577717,-0.278759899035184,-0.295059253773679,-0.282123622127937,-0.0663099792559003,-0.0215985929193667,-0.305696702967676,-0.326122841116564,0.145781298673919,0.373397122553663,-0.503245071877055,0.0713074570134404,0.0392819807338066,0.219749819869474,0.235800982886321,-0.0430495470098355,-0.187644105466176,0.055254485288355,-0.165226342928279,-0.357401877849671,-0.482927329966315,-0.47086722937176,-0.291008333437092,-0.387296741478224,0.0914136211869064,-0.387136988363677,-0.00263153995788193,0.0347885284728812,0.0334627994317563,0.375541026724968,-0.19915768800273,-0.188293655669326,0.12545341233242,0.0705055631929974,-0.251373432468169,0.0778741296015649,-0.00842061430139446,0.0445277200869503,0.092029516359285,0.0669665828536012,-0.35594555826869,-0.348192494142327,0.310718869883428,-0.314375111697679,-0.207952553434028,-0.221581764598012,0.0356922725773862,-0.0871907053067621
"ec10",0.125989807391418,-0.455663000185453,-0.157303446153747,0.000373679612852534,-0.213162253273677,-0.0379133003366715,-0.0615855233323479,0.0102591301839143,-0.0752047505622958,-0.26229576182114,-0.27527906165715,0.235702449366027,0.400999375645774,-0.35738744501105,-0.213896733340212,0.0185708906533395,0.107529978449506,0.294719207485657,0.0551386909528563,-0.219521041095648,-0.0614226299916395,-0.00513987427900817,-0.186131215408446,0.00168678664699931,-0.231264632007373,-0.0476561866054051,-0.202809284580996,0.0929194580982092,-0.33679557456994,0.0205976967631267,0.0600383007663411,0.14305131146477,0.593824826850109,-0.147116352447212,0.152408682057356,0.0859604515262982,-0.0860576932268,-0.238084572304156,-0.0228614829292056,-0.0647228292567293,-0.163132662632674,7.64931037784966e-05,0.149677520456686,-0.054651079181395,-0.0587383159049879,0.233814045782827,-0.234446585919913,-0.120592708821027,-0.124170799971028,-0.149386481904004,-0.071143233287592
"ec11",-0.0306616481282347,-0.476753046613024,-0.10078391917076,-0.491886364498488,-0.317504988417644,-0.185411653607695,-0.325791703740274,0.00351884582328821,-0.201069572976975,-0.256602144798048,-0.183352641851116,-0.227881278582984,-0.446502781882387,-0.613069559065176,0.105631175705327,-0.0249388948025777,0.128195781384955,-0.417673501663117,-0.195950787665515,-0.453775810221457,-0.0257533139451243,-0.144182756023994,-0.241441042625928,-0.21726216664344,-0.309450218768611,-0.111321921320938,-0.262751189452527,0.0903863823286457,-0.253042607939823,-0.304388342254678,-0.29463617742769,-0.383424145148224,-0.40353900120989,-0.0824348390221217,-0.0534324661344854,-0.121024167545601,0.024153505363295,-0.102606209427556,-0.0776704741318472,0.0424133577813176,-0.195497465740357,0.0895833913431658,0.0980527914843569,-0.369719391119964,-0.317529879354603,-0.28001036028061,-0.413443604610271,-0.316603980314517,-0.341045292640237,-0.0293750911510233,-0.0744939649364958
"ec12",-0.0689856836083203,-0.585740955371277,-0.112372716754178,-0.356641975162719,-0.111005385379882,0.0618928521294604,-0.173900709672472,-0.151339289634097,0.143767554170082,-0.213561043588634,-0.219898395864664,-0.0472753191962221,-0.178907788060563,-0.382471287315345,0.0160187113402892,0.118843023236484,-0.026620545080227,-0.163103887303238,-0.00907914563327022,-0.20967731139451,-0.00904321164150326,0.0221138095779856,-0.286148346900379,-0.242299823657515,-0.327620901042484,-0.226785162571166,-0.424554508783244,0.206801578862305,-0.335764958658188,-0.124498242718983,-0.141844971179252,-0.233903195277579,-0.0155288211895141,0.0227960642870635,0.195647521777361,-0.159391415265676,0.000184602319289268,-0.176072588680909,-0.185815176539382,-0.00969884750416131,-0.263337201556378,-0.0757166719678106,0.0341155480284539,-0.0676042254372636,-0.181343837630989,-0.0806560081331066,-0.392170071044071,-0.226355769786054,-0.340977172727144,0.0117529647487323,-0.0174543961635224
"ec13",-0.0907990699453709,-0.372470372388796,-0.137275329159579,-0.28090097530018,-0.146611416388749,-0.0450906288697125,-0.178467772046746,0.00967885568913582,-0.00539078421589591,-0.219003046015653,-0.244045136202284,-0.120653151250105,-0.256684017099831,-0.432025335168968,0.096584082590964,0.074649945424833,-0.0542170875950077,-0.223776424926513,-0.172078060822734,-0.0638997463179413,-0.0767016219122911,-0.0201006265883818,-0.0930160134095697,-0.253367275492209,-0.224460171913777,-0.297593947696804,-0.318519265237871,0.267066706341941,-0.19445709821429,-0.182355154280431,-0.0349303801556237,-0.291473859682219,-0.140862365641392,-0.0401378401830336,-0.291376052142936,-0.223323870427309,0.106506292781417,-0.0244604646747152,-0.0255696752633775,0.0271610198998916,-0.257976066531807,0.194365683622376,-0.0394880769917523,-0.319291538991256,-0.145168261502578,-0.0670856275964116,-0.291073816705651,-0.112149253529561,-0.213462351911608,-0.0224072236719121,0.19141729927958
"ec23",-0.08089427167751,-0.589384846961532,-0.248701317077738,-0.233465548723981,-0.101968597420296,-0.0696913419476991,-0.326305389580861,-0.0991049164718604,0.0123296866826852,-0.219043228347119,-0.345587548856267,-0.174540422713615,-0.326499443862446,-0.440072796042663,0.0471726149021665,-0.0153893093905436,-0.00376577622012085,-0.302515559169605,0.0208868820446058,-0.201287359252457,0.013260241116324,-0.00317507438885004,-0.321020255820237,-0.381073292671071,-0.36289537407226,-0.425502683990205,-0.469574565704774,0.241814768761855,-0.362553283916766,-0.160617176587323,-0.224693703820402,-0.291996673434395,-0.0460247496577288,-0.0491187357039658,-0.23925860319692,-0.131457079672183,0.0807227948684194,-0.0778172667537554,-0.0948476579886594,-0.0395794046653973,-0.257454694729808,-0.123338983948643,0.175905019675892,-0.219988096167888,-0.218108976959425,-0.0927175150529278,-0.433483245013517,0.0508463630749031,-0.451047639895103,-0.0747229853332439,-0.187925506694784
"ec25",0.322231089527515,-0.467653599959302,-0.06423501114782,0.379036083902426,0.0136196437070874,-0.163716811348163,-0.230994442350971,0.219554013039957,-0.149340038070775,0.015901202013521,-0.0380643143792547,-0.0691593061272848,-0.35970857409041,0.195825769145789,0.167949812524984,0.138611929568909,0.109434838644336,-0.409575859621558,-0.148405670018334,0.135901075588682,0.0419880760694158,0.0319504384503507,0.130500051788776,-0.142637377998739,-0.112687209427229,0.0506471711772773,-0.184834889660834,0.137582586725756,0.0193579403056352,-0.243213649090067,-0.289782098072851,-0.211434675449432,-0.0140499553969644,0.448856105362986,-0.00610193786023119,0.139449544547042,0.040390574945526,-0.17624791947383,0.240065639907384,0.0298683745206288,-0.110539903135654,-0.0225669211385464,-0.00611534240439793,-0.0699471808149489,-0.118539762344933,0.0167761221927462,0.159427886931903,-0.156454414182654,0.121932566203593,0.0523107456351757,0.129683040674855
"ec26",0.25650601377981,-0.49794123691809,-0.0970911528352008,0.262355550234723,-0.0882934299373184,-0.0135425200819215,-0.192460797617906,0.365419794669981,-0.00744007231125579,-0.0107701748506451,-0.178118059730291,-0.0955079752435742,-0.0963243064211364,-0.0119137684052506,0.0779202653136573,0.0696541604171233,0.183399238763935,-0.234929541515845,-0.0485223610660877,0.204496728565516,0.00902517244418874,0.041668756932296,-0.0904350431324932,-0.349620554905791,-0.166044008907278,0.163724468112274,-0.116156742913919,-0.0275255097634068,0.00664364601184209,-0.088772499233116,0.0967131073118676,-0.150084434406723,0.0103306278404154,0.234438724725751,0.182941049981507,0.123344359989909,-0.00186313244479633,0.0583406810700493,0.17231339791047,-0.0162649550676523,0.0402144172683574,0.0639591069529817,-0.110776540323179,0.085249021193958,-0.227828768423112,0.155318805174431,0.208089308944013,-0.0173600794450662,0.0829856801845583,0.0909737130615519,0.0958548742280643
"ec27",-0.0901019270256727,-0.568430187067441,-0.161160610558708,-0.402881265402109,-0.241720691499434,-0.129622011684607,-0.250699837453216,-0.136570562626619,0.153317515350251,-0.348886233734664,-0.340071472175154,0.0267176085097862,-0.157268801785128,-0.456569245165338,0.0228602800304426,0.115364377745191,0.0361135285243479,-0.170879302960858,0.00122234871920521,-0.202996159453537,0.00453071161356439,0.0297490137601646,-0.310124253446625,-0.31649307452013,-0.321012239242163,-0.32028169140324,-0.425587210928763,0.111079092453515,-0.372250854449803,-0.112054410746669,-0.0248239471643166,-0.242070084239246,-0.0326354527903676,-0.0767445431973973,-0.0812067595980899,-0.124163292083833,0.0362915057945968,-0.188902144206575,-0.213472967848262,-0.118749815243557,-0.180572625529304,-0.0871069296555471,0.181618646466161,-0.209117664203356,-0.292003514650694,0.00897442019202023,-0.413655351230792,-0.122507792932795,-0.267945680347202,-0.11578294546404,0.0188046178051444
"ec28",0.0184164419683629,-0.568746529692756,-0.188458620808524,-0.291718278030403,-0.198748813523434,-0.195337077919993,-0.22844608262395,0.00329223397017425,-0.238808091427174,-0.257406003429279,-0.429470506202645,0.12877416494448,0.31359153743963,-0.31150655002724,-0.164578969281746,-0.0479642851328481,0.129262868401407,0.230673287084617,-0.0824462445552987,-0.361621852751395,-0.144580531115768,-0.107975421146089,-0.428035569797191,-0.457678667838167,-0.464929511693684,-0.527534675184655,-0.516009137341433,-0.0310826489357078,-0.406999193107738,0.000866574820054047,-0.0444120552091167,-0.0631560349678744,0.450495519062299,-0.108493542241142,0.159600210157122,0.0813374312222566,-0.00843395027121224,-0.199316247882803,-0.0559762951591853,0.00867352602695703,-0.220808984373679,-0.10954581564126,0.133305267432165,-0.076334312787539,-0.316269477299435,0.166788239518995,-0.248660421352969,-0.233775943995968,-0.357167262040009,-0.226130798336235,-0.211065808294973
"ec31",0.0913752095172241,-0.26226980527827,-0.180283120397306,0.0899437869315379,-0.0259887798013557,0.0572387645666244,-0.0307004746574945,0.0676948337865347,0.0836799809146239,-0.0443145263514632,0.137696316167684,0.0603608351307166,0.242637086063612,-0.0654507271271178,-0.0921966647585518,0.112960748181117,0.163015889097451,0.16060342944113,-0.0424181139625351,-0.190131100777748,0.0279567972234217,-0.0450576486884783,0.214106101307179,0.028763767148584,0.163335071340352,0.16701981862979,-0.02921388575453,0.111590576980241,0.166211900546829,-0.0132804102569469,0.0925213546517522,-0.139244924975062,0.10620841871704,0.0351392381164606,0.18521917815327,0.0751081430485896,-0.0690171208954663,-0.331597644978931,-0.0686611830345334,0.0267662970490234,0.0334076453306899,0.171668321068059,0.00404453022380283,-0.329752906917245,0.00161149663704391,0.106451220127643,0.00958705656291768,-0.14217808567014,-0.142723588353637,0.13593826853437,0.167616735233583
"ec32",-0.0125935079435914,-0.511128896100956,-0.203464003035332,-0.340376562651142,-0.117354808978923,0.00456153531586531,-0.292474401783808,-0.0137785713310062,-0.021129386524067,-0.165146705224728,-0.38435480051157,-0.149039583328369,-0.0157862205819046,-0.240331975379096,-0.146018810911111,0.0731044283786883,0.116705398099313,0.100331448145751,-0.20645223177152,-0.263537437900095,-0.118407826978831,-0.154180491240192,-0.324621864163961,-0.458552522487982,-0.375259394849004,-0.310229449477129,-0.350864089924905,-0.00709955699714535,-0.343517546922901,-0.0213843617102438,-0.189437834830522,-0.177661808880278,-0.0093757478726241,-0.0119805469793788,-0.0942426673260789,0.012345194641392,-0.0943601722022399,-0.169772864328248,-0.172460756682669,-0.034836460563717,-0.272032478133484,0.0756681683918327,0.0369259286416642,-0.377636832971139,-0.427606760636775,-0.222701858435729,-0.288622212040916,-0.171327964551487,-0.319418622854772,-0.0393797252556545,-0.127297505881698
"ec36",0.0026179637449219,-0.618897750649461,-0.106549905727074,-0.47685502319985,-0.280315129847705,-0.185953356622864,-0.353264864496915,-0.133909718299996,0.01653568211343,-0.392929000995815,-0.455695164924515,0.0811132850617342,0.165532549912275,-0.508944139954077,0.0258346558521315,0.0283154533190708,0.123221571233653,0.135348430272467,-0.00356728793428229,-0.284640794498185,-0.0530537040116681,-0.176395147332805,-0.416912126974022,-0.519240013797025,-0.467907982922249,-0.538273461477037,-0.558528067449115,0.134036508847837,-0.404881531686455,-0.123020411815491,0.0542400031479175,-0.0714431599064328,0.541522988682513,-0.0646747059081888,-0.212874235148245,0.183590067031725,0.0139166427264791,-0.294174958223502,-0.0803449314165673,-0.0492408921846776,-0.130695396820868,0.203130714033943,0.00810057480087631,-0.39178590831709,-0.42691422824911,0.0938964137279188,-0.432175517560615,-0.255603807256486,-0.140366628627522,-0.0197094282737368,-0.320635333502338
"ec42",0.262398466795533,-0.444276793013812,0.165547267494462,0.156732074959771,-0.160492008256869,-0.0930246025253616,-0.106773494910046,-0.0833202010450163,0.0795426203114197,-0.157565558094817,-0.0761522615389036,0.163497636091822,0.221140464935688,0.24668676533522,-0.172860516868317,-0.194881969881104,0.0648987936600814,0.248071982288895,0.154554765942327,0.0730271948032499,0.0228561690141768,0.171540174764101,0.125381369737148,-0.0137312266932304,0.150312343402814,-0.341922647379117,-0.320738349687677,-0.39277250675048,0.0561032767095264,0.126919565960816,0.143067345659417,-0.0990839960956369,0.405260074918292,-0.12850997911112,0.126627045159006,0.0755224936024692,-0.0623641992615646,0.0124995664962724,-0.137706647567798,-0.169625276333808,0.149563752894099,0.0902689112245283,-0.130310431206056,0.159138947457957,0.108441136965653,0.278182639904156,0.30661717717404,-0.12206016933866,-0.0885114651802058,0.044908150125564,0.158132694170071
"ec45",0.0746137081772172,-0.661827307654799,-0.0861567880083324,-0.0842081795166074,0.0269232555897809,-0.0980115314743892,-0.311313608020613,-0.148693473960562,0.169828841781021,-0.263312318633155,-0.40757553129799,0.0878460188111604,0.241681694178695,0.291584175707502,-0.128286960715005,-0.0350880678498109,-0.248207770539906,0.277566639744028,0.0861856311554767,0.0501393490774876,-0.146230544123833,0.00444263430278349,-0.299096596355194,-0.499109955453018,-0.509555395701796,-0.652126799314135,-0.643182444984338,-0.137436408802515,-0.410267783361945,0.151973335443948,0.0289210526659755,-0.0633844503112005,0.49453922507197,0.129065892986144,0.324428928471168,0.0686541318676067,-0.095702342517528,-0.148763687845886,-0.100110075811324,-0.176845356250124,0.0766563315685536,0.149363824820505,0.0772819905694173,0.0763806651629222,-0.446353908363063,0.0951970728348882,-0.044092498021798,-0.239316259333131,0.137803880194257,-0.332585706407377,-0.325369366443287
"ec46",0.0199327687398718,-0.635597135612228,-0.0730350891014356,-0.41046320450036,-0.152891638167304,-0.106763337915384,-0.290405599938846,-0.0804857149961014,0.105206161404093,-0.281360955500388,-0.414701604897556,0.0484625502231844,0.0332463815059207,-0.156244889579645,0.0966803166899532,0.176424608684258,0.0607938650714224,0.209477982274266,0.110646520610034,0.138162572468039,0.00290762731653132,0.146652325948912,-0.303409939686316,-0.499554059527088,-0.39594804791487,-0.452591600628126,-0.529187674398622,0.115143592947395,-0.363564099405994,0.16266161735487,0.0480548246989044,-0.246041376298537,0.0255206283085594,0.0556957066934957,-0.01265799986616,-0.00954902492466414,0.0148231052317843,-0.405554965895879,-0.0451918064847159,-0.0726676790749066,-0.248301979525557,0.0958480154813204,-0.0219809417169236,-0.204405649073588,-0.337454493531587,-0.160276838699435,-0.166400925201283,-0.102341558771851,-0.00239293329064846,-0.0598831466718517,-0.0764301794932584
"ec49",0.150655473311883,-0.412133275100154,-0.237870324436553,-0.457105872934031,-0.0638967791581414,-0.00632295943589287,-0.199187867137062,0.0339747896325026,0.0538211433789035,-0.0466166572337582,-0.22566932076048,-0.0119555487427301,0.120910692138387,-0.236687935900096,-0.0436216833621909,0.0146267729392335,0.0848369688867815,0.0684813120806647,-0.0827540857636388,0.136332832523485,-0.0910902698447172,-0.10719747833417,-0.156888102126943,-0.239032654455898,-0.239180291846033,-0.156551431525576,-0.190662675997515,-0.0816455150176372,-0.140058021824481,-0.0373550612380646,-0.0221815060593896,-0.210103559961928,0.275170359394678,0.166291547499115,-0.245993035103068,0.0856077254884033,-0.0518554769387778,0.0855593404078071,-0.156357295720184,-0.0463354437714324,-0.166054957529118,0.333459176484313,-0.0377956407451373,-0.37571956718748,-0.362004219414771,-9.55850346859993e-05,-0.186557922085072,-0.00527877391264367,-0.142121194294117,-0.0381991785744641,0.0502608998803405
"ec51",0.0521942903194088,-0.401954571146324,-0.175859839384058,-0.220288917971515,0.0703308594596614,0.0953792426512647,-0.140782256933641,0.0137379118697901,0.0552099296808146,-0.0855982082836912,-0.222386529950855,0.0361378704207384,-0.00177160371117574,0.046534541260446,0.0267717736704816,-0.0860279501500448,0.00688529676421598,0.0304933330639527,0.0329916154480769,-0.0307545672323642,-0.0629726931133382,-0.0730798204840957,-0.116677507810212,-0.135073923263886,-0.105057484387011,-0.0188898932018318,0.00862881539699545,0.0377387251205905,-0.14875338256095,-0.0552568533288043,-0.0359516904131468,-0.22475140149382,0.124905384532384,0.00979159480709926,0.0380645875437544,-0.019068341816199,0.0207408606280313,-0.211973008579107,-0.126112070184897,0.0090575519483973,-0.254701483194224,0.317965078007342,-0.12485086277621,0.0312945685680835,-0.25087597162631,0.0894263731925675,-0.158069720647459,-0.173550336640057,-0.127009647060644,-0.0355150579239757,0.127493032559011
"ec52",0.0860231212354797,-0.447844763242029,-0.0110636575186224,-0.0071953034726325,-0.195280633930877,-0.0190615832374238,-0.133640966284487,0.0164731959104423,0.271068254977571,-0.185401750787298,-0.271339267281107,0.114807173644034,-0.0412536192875899,-0.199889385799862,0.181113339415263,0.198799512524253,0.148640216157174,-0.0811578456522182,0.129479461586557,-0.0347915090453172,0.0796493634516438,0.0333429017365659,-0.115701397516303,-0.235891940659294,-0.19528682277524,-0.187081990947331,-0.184260965954732,0.0859903898057003,-0.170572455398442,-0.0476100628517422,0.018082140047972,-0.175371512433081,0.335170765206009,-0.10879574166386,0.169425968495636,0.0907293701896804,0.173901785774415,-0.228481015292976,0.105707976447911,-0.122248696746523,-0.132881554814715,0.254653178285984,0.0634860398822307,-0.164814943153313,0.0381810636821411,0.128172877907658,-0.0868605132435674,-0.181692893715331,-0.133535442228169,0.0786039721279906,0.112256931146016
